congress,chamber,icpsr,bioname,party_code,post_mean,post_median,post_sd,post_025,post_975,nominate_dim1,nominate_dim2
112,Senate,15424,"INHOFE, James Mountain",200,1.5271681866784466,1.5273871811941138,0.09712902277218591,1.3383382535573372,1.7195757774259584,0.554,0.044
112,Senate,15425,"JOHNSON, Timothy Peter (Tim)",100,-0.9593195351522447,-0.9576902526414961,0.11437880933226126,-1.1868485289156556,-0.7405943299784172,-0.25,0.143
112,Senate,15429,"KYL, Jon Llewellyn",200,1.3184743081922254,1.3193677679349327,0.09310628544563639,1.1375984745672576,1.499630672691128,0.548,-0.413
112,Senate,15502,"CONRAD, Kent",100,-0.8673126142032381,-0.864526359504371,0.11036655528892274,-1.0863290877133758,-0.6572308733084993,-0.296,0.582
112,Senate,15703,"KOHL, Herbert H.",100,-0.7806611059032339,-0.7794951046932913,0.11008109255236713,-0.9997190229687237,-0.5709347234062786,-0.256,-0.406
112,Senate,15704,"LIEBERMAN, Joseph I.",100,-0.5262411831187941,-0.5249046216642996,0.10007752970395441,-0.7236149949941575,-0.33324363801262985,-0.205,-0.312
112,Senate,20101,"BOOZMAN, John",200,1.1415680473922383,1.1410815317659637,0.09236201507119418,0.9644054990579239,1.3220121592771081,0.426,0.323
112,Senate,20115,"KIRK, Mark Steven",200,0.8135817428897001,0.812560642853997,0.10822929777996537,0.6039537094940375,1.0256735048397039,0.274,-0.647
112,Senate,20735,"GILLIBRAND, Kirsten",100,-1.3058601751390604,-1.30446795145511,0.12985765191614557,-1.5628930828394936,-1.0586887111492862,-0.471,-0.425
112,Senate,29142,"REED, John F. (Jack)",100,-1.3915331086894431,-1.389864679907203,0.1423173723339401,-1.673476637718189,-1.1150878917646634,-0.367,-0.174
112,Senate,29147,"SANDERS, Bernard",328,-2.0452738380506936,-2.0467459519114413,0.12439724750199076,-2.286877198549507,-1.8028641047589506,-0.537,-0.387
112,Senate,29345,"CRAPO, Michael Dean",200,1.6089842761767468,1.6089898540032594,0.09667532898356279,1.4213736502838983,1.795789384217575,0.498,0.276
112,Senate,29373,"MENENDEZ, Robert",100,-1.1782596357543047,-1.1761906103696678,0.1320867594491143,-1.443518438777752,-0.9232399994217799,-0.367,-0.123
112,Senate,29386,"PORTMAN, Robert Jones (Rob)",200,1.0896023824705576,1.0892785057889245,0.09130699455288624,0.9101198422954148,1.2697228377568675,0.372,-0.212
112,Senate,29389,"BROWN, Sherrod",100,-1.1729805579510204,-1.1716493367585752,0.12693466474835347,-1.4244181893588792,-0.9295025531736066,-0.428,-0.111
112,Senate,29512,"CHAMBLISS, Saxby",200,1.2681683589892132,1.2680430720103657,0.09328911010246263,1.0876688431980825,1.4497095886448492,0.423,0.205
112,Senate,29534,"WICKER, Roger F.",200,1.077778813306529,1.0777713689430535,0.09112480103717834,0.9022193964011298,1.2545778415581552,0.377,0.351
112,Senate,29548,"BURR, Richard M.",200,1.387165609826536,1.3872556563125784,0.0955360485138615,1.2009264434486813,1.5760686525435126,0.436,-0.066
112,Senate,29555,"COBURN, Thomas Allen",200,1.8139123767610317,1.8137706837899563,0.10080139039571703,1.6196694044802056,2.0133555350229226,0.782,0.055
112,Senate,29566,"GRAHAM, Lindsey O.",200,1.0997207294243,1.0993857818663897,0.0927925459454053,0.9218517669699032,1.2826890027684892,0.377,-0.245
112,Senate,29722,"MORAN, Jerry",200,1.15605500341215,1.1560501657272229,0.09389855224210222,0.9728697200223326,1.3396034327523445,0.418,0.229
112,Senate,29732,"STABENOW, Deborah Ann",100,-0.8054543533538208,-0.8040182735475284,0.10896660190778652,-1.0223095107710296,-0.5961828066044859,-0.343,-0.014
112,Senate,29735,"BLUNT, Roy",200,0.9798215102411545,0.9789162493073124,0.09146377166807979,0.8031050602114876,1.1585456692758913,0.402,0.205
112,Senate,29754,"THUNE, John",200,1.207415298894815,1.207435694374161,0.09242358434000339,1.0275579250017912,1.3869844445539816,0.428,0.192
112,Senate,29906,"UDALL, Mark",100,-0.7794162688080062,-0.7782709554428248,0.1093527636818541,-0.9956509692155325,-0.570300437677921,-0.353,0.049
112,Senate,29909,"ISAKSON, Johnny",200,1.1678477377536964,1.1680679333555661,0.09313204067575884,0.9883794525450665,1.3500869006740364,0.402,-0.011
112,Senate,29918,"VITTER, David",200,1.5731379019029494,1.5727293885788716,0.10084476554942343,1.377871161630589,1.7708575456816753,0.495,0.323
112,Senate,29924,"UDALL, Thomas (Tom)",100,-1.2991781459795675,-1.2975913313475236,0.12402686284266962,-1.5420589293241889,-1.0599370080637738,-0.453,0.161
112,Senate,29935,"TOOMEY, Patrick Joseph",200,1.5936122674373627,1.592971524670057,0.09619846569790914,1.407751769160764,1.781748585778554,0.624,-0.361
112,Senate,29936,"DeMINT, James W.",200,2.488884285613109,2.487643144776958,0.11531012624311915,2.2641758707921875,2.716628264193944,0.7,-0.102
112,Senate,39310,"CANTWELL, Maria E.",100,-1.14054706085307,-1.1377690242461376,0.13575730253565646,-1.412398121264313,-0.8834129780229002,-0.305,-0.414
112,Senate,40103,"NELSON, Earl Benjamin (Ben)",100,-0.22253949534022216,-0.22185924751469954,0.09032734321717867,-0.3983253049247133,-0.048013597341740974,-0.03,0.588
112,Senate,40300,"MURKOWSKI, Lisa",200,0.5247506719497046,0.5243715977137899,0.08741308279263646,0.35520583814538087,0.6956049421907271,0.21,-0.302
112,Senate,40301,"PRYOR, Mark",100,-0.48274157283930147,-0.48204512239974906,0.09767852142993329,-0.673685190652211,-0.2955171498997214,-0.199,0.463
112,Senate,40304,"ALEXANDER, Lamar",200,0.9184791477552728,0.9182003004742663,0.09055283543332256,0.7445851031952296,1.096409418849424,0.324,-0.176
112,Senate,40305,"CORNYN, John",200,1.4634010149581607,1.4642389292624376,0.09504899264291775,1.2760692189962664,1.647780669162211,0.474,-0.081
112,Senate,40700,"KLOBUCHAR, Amy",100,-0.7364476432068976,-0.7358358183610645,0.10346444936621398,-0.9372063238338083,-0.5354232051382694,-0.285,-0.367
112,Senate,40701,"McCASKILL, Claire",100,-0.3424857298053206,-0.34140498612818565,0.09297260930269591,-0.5239597610088828,-0.1630072903607659,-0.143,0.023
112,Senate,40702,"TESTER, Jon",100,-0.6628100166663958,-0.6619619775576445,0.10379498954010119,-0.8679840810389853,-0.46421923782827745,-0.215,0.144
112,Senate,40703,"CASEY, Robert (Bob), Jr.",100,-0.7837153465221055,-0.7811376542674513,0.10789441616406582,-0.9999925738061229,-0.5786705251769176,-0.314,0.179
112,Senate,40704,"WHITEHOUSE, Sheldon",100,-1.3020215837703832,-1.2999553218058462,0.13469835733554858,-1.5687059659832658,-1.0392445906205534,-0.354,-0.084
112,Senate,40705,"CORKER, Robert (Bob)",200,1.3071340026244445,1.3070219765523732,0.09530052431232777,1.1248481520840394,1.4939547004902531,0.395,-0.344
112,Senate,40706,"WEBB, James H. (Jim)",100,-0.5438985170813343,-0.54280414115246,0.10001355369352088,-0.7402367312290844,-0.35194076551302605,-0.169,0.023
112,Senate,40707,"BARRASSO, John A.",200,1.3265967702608124,1.3267500152077363,0.09373697694861417,1.14485124611497,1.5092380007950736,0.537,0.214
112,Senate,40900,"BEGICH, Mark",100,-0.8046494412187368,-0.8040765522087059,0.10981594220478683,-1.0212406496660975,-0.5942235159361499,-0.235,0.15
112,Senate,40902,"RISCH, James",200,1.6834355332340083,1.683425824890564,0.09779231506708735,1.4930458454824276,1.8752480323419125,0.552,0.399
112,Senate,40904,"FRANKEN, Al",100,-1.382027550481883,-1.3811528763554473,0.12702768335924033,-1.631627908612396,-1.137023407390849,-0.399,-0.169
112,Senate,40905,"JOHANNS, Mike",200,1.0238780498487527,1.0234470297265672,0.09114923056763193,0.846855417367123,1.2036137719225863,0.391,0.293
112,Senate,40906,"SHAHEEN, Jeanne",100,-0.979440117462801,-0.97657979376405335,0.12147331979005656,-1.2231507484878954,-0.7502694344585266,-0.237,-0.144
112,Senate,40907,"HAGAN, Kay",100,-0.6591089420801618,-0.6584557919300871,0.10240472041139734,-0.8597029924124499,-0.459803740518572,-0.202,0.281
112,Senate,40908,"MERKLEY, Jeff",100,-1.4576498445879522,-1.4567237532888635,0.13541180920467893,-1.721162123406482,-1.1957447317068077,-0.443,-0.733
112,Senate,40909,"WARNER, Mark",100,-0.6961068178537271,-0.6946685087636846,0.10842652317915981,-0.9120092735577884,-0.4865947517225099,-0.204,-0.045
112,Senate,40910,"BENNET, Michael F.",100,-0.755157639901688,-0.7540214336180003,0.10806221964142838,-0.9689566404447523,-0.5478855367068188,-0.229,-0.174
112,Senate,40913,"BROWN, Scott P.",200,0.22080505817460963,0.2211337397654765,0.08590512238666503,0.0535830568275379,0.3872924159295977,0.128,-0.294
112,Senate,40915,"MANCHIN, Joe, III",100,-0.21981914201368874,-0.21960497200247697,0.090869520175547,-0.3956508573796002,-0.040977535302427814,-0.059,0.415
112,Senate,40916,"COONS, Christopher A.",100,-1.0456659255809402,-1.0439492782539226,0.1229666771592322,-1.2897689176729312,-0.8106421049257972,-0.23,-0.213
112,Senate,41101,"BLUMENTHAL, Richard",100,-1.1523146397205757,-1.1501050430625854,0.12587218927552488,-1.4022529464570181,-0.9099672600776112,-0.436,-0.168
112,Senate,41102,"RUBIO, Marco",200,1.5665428183447172,1.5661534372989516,0.09744282281386238,1.375701322846186,1.758056562597177,0.607,-0.174
112,Senate,41104,"PAUL, Rand",200,2.342898755771774,2.34342603973957,0.10999929365941116,2.128208120424561,2.5578160551851488,0.886,-0.463
112,Senate,41106,"AYOTTE, Kelly",200,1.269895830534061,1.2702088330410148,0.09269233463299302,1.0892918192981944,1.4496590539545333,0.351,-0.612
112,Senate,41107,"HOEVEN, John",200,0.8039128690274694,0.8048963388903425,0.08843323937080226,0.6329227748378692,0.9780140348379329,0.377,0.425
112,Senate,41110,"LEE, Mike",200,2.4127508924427983,2.412048311237961,0.1103493882206403,2.198116689361256,2.6309999554047656,0.89,-0.456
112,Senate,41111,"JOHNSON, Ron",200,1.7228231545070603,1.7221679918642412,0.0969952298034026,1.5359302612623746,1.9124745136754446,0.62,-0.171
112,Senate,49300,"FEINSTEIN, Dianne",100,-1.0654848371044225,-1.0641475779490097,0.12592137496495848,-1.3171837690899046,-0.8259613757628651,-0.268,-0.183
112,Senate,49306,"HUTCHISON, Kathryn Ann Bailey (Kay)",200,1.006053742978349,1.0061831549698932,0.09116727935438723,0.8283778538387354,1.1838849543224699,0.356,0.012
112,Senate,49308,"MURRAY, Patty",100,-1.3706201108340565,-1.3699394669073992,0.13460610088516986,-1.6320433188766388,-1.1081711022544252,-0.352,-0.307
112,Senate,49700,"SESSIONS, Jefferson Beauregard III (Jeff)",200,1.439442670407483,1.4397128220376523,0.09491258665371922,1.2556317672759754,1.6255366150872728,0.549,0.13
112,Senate,49702,"LANDRIEU, Mary L.",100,-0.6242570803844002,-0.6225517157498615,0.10418929638497466,-0.8305017773700425,-0.4224785612627944,-0.203,0.444
112,Senate,49703,"COLLINS, Susan Margaret",200,0.23364296369887677,0.2346360079693715,0.08612689500113092,0.0695469836462069,0.4021994899771015,0.116,-0.535
112,Senate,49706,"ENZI, Michael B.",200,1.3340180661345462,1.3340501823684374,0.09369113803626805,1.1527877831819378,1.5173408878566632,0.545,0.199
112,Senate,94659,"SHELBY, Richard C.",200,1.2740437995072595,1.2749199360976429,0.09401828501509957,1.0923869269501656,1.457975366178496,0.448,0.575
112,President,99911,"OBAMA, Barack",100,-1.0865265393385828,-1.079140226645944,0.18969972303337082,-1.4747986311943404,-0.7356254132491468,-0.358,-0.197
112,Senate,20730,"HELLER, Dean",200,0.9117311053117602,0.9116467644295189,0.09225607711352928,0.7330672122300239,1.093078320599846,0.463,-0.459
113,House,2605,"DINGELL, John David, Jr.",100,-1.5334933358578573,-1.5322096966088339,0.07468116159806538,-1.6817161957385731,-1.3900126505804933,-0.448,0.313
113,House,10713,"CONYERS, John, Jr.",100,-2.266964000453376,-2.268236578880193,0.09273583522389695,-2.4449170262829334,-2.083445049578517,-0.658,-0.512
113,House,13035,"RANGEL, Charles B.",100,-1.773619929686635,-1.7731750718597912,0.08712115810494743,-1.9472140787446346,-1.6068707053159754,-0.514,-0.341
113,House,13047,"YOUNG, Charles William (Bill)",200,1.007670345034663,1.007276686800286,0.09888276674212365,0.8159814422498183,1.204490057705282,0.325,-0.112
113,House,14066,"YOUNG, Donald Edwin",200,0.7497655589931033,0.7494656672616388,0.05909590755472457,0.6335719563309006,0.8658148565856567,0.283,0.022
113,House,14256,"MILLER, George",100,-2.2240210916755947,-2.2252344796197994,0.10805015391179883,-2.436381969351509,-2.01476841319881,-0.552,-0.398
113,House,14263,"NOLAN, Richard Michael",100,-1.2864942373442905,-1.2858339980501263,0.06392248251989929,-1.414173789001786,-1.1632117513106275,-0.372,-0.372
113,House,14280,"WAXMAN, Henry Arnold",100,-1.823426194997565,-1.8228614303292574,0.08548120122005495,-1.992177466419907,-1.6593881926493195,-0.473,-0.343
113,House,14435,"MARKEY, Edward John",100,-1.928517065579779,-1.923545022705735,0.17490874617300242,-2.2857896363934262,-1.5990326555810253,-0.514,-0.459
113,House,14448,"RAHALL, Nick Joe, II",100,-0.4938182694422125,-0.4936019209852708,0.043482541002481175,-0.5794875701767175,-0.41015216243998875,-0.306,0.45
113,House,14657,"SENSENBRENNER, Frank James, Jr.",200,1.721596872203775,1.7224611018593718,0.06550580480376213,1.5922289543210215,1.8481961726725236,0.638,-0.579
113,House,14675,"PETRI, Thomas Evert",200,1.308853331074575,1.3088835197996471,0.06677983592369803,1.1775806354230094,1.4405595331113805,0.379,-0.367
113,House,14854,"ROGERS, Harold Dallas (Hal)",200,0.9120070351291417,0.9124728679893229,0.062040588121889666,0.7897653380165084,1.0326002294882786,0.338,0.12
113,House,14863,"SMITH, Christopher Henry",200,0.6245068278134914,0.6240398838401433,0.05368814969014388,0.5191869369718394,0.7283650988194126,0.17,-0.168
113,House,14869,"WOLF, Frank Rudolph",200,0.7533961248858299,0.7540616905009827,0.05805407844860974,0.6395786118563632,0.8654019211681159,0.284,-0.213
113,House,14873,"HOYER, Steny Hamilton",100,-1.4984402510544985,-1.4971729148573132,0.07364003186062454,-1.6460644387505874,-1.3568319923309193,-0.38,0.119
113,House,15019,"COOPER, James Hayes Shofner",100,-0.9050036108073224,-0.9051854215807665,0.05007955249872539,-1.0027951467345446,-0.8073342223229749,-0.164,-0.033
113,House,15029,"KAPTUR, Marcia Carolyn (Marcy)",100,-1.45426876870313,-1.4538933376011398,0.07028981757681699,-1.594416424013754,-1.317904013350531,-0.35,0.108
113,House,15033,"LEVIN, Sander Martin",100,-1.701679646382258,-1.7003294073722084,0.07868564427869235,-1.8596335866452391,-1.550772560764142,-0.379,-0.091
113,House,15085,"BARTON, Joe Linus",200,1.4230587079912074,1.4233540924954455,0.06912237467371266,1.287422810964572,1.5575461749093176,0.528,0.047
113,House,15092,"COBLE, Howard",200,1.330842070625144,1.3304491438238957,0.06757465433331053,1.1980978822215231,1.4622165720446239,0.52,-0.081
113,House,15124,"VISCLOSKY, Peter",100,-1.3775661862485524,-1.3765753797254956,0.06664879353499797,-1.50983206243808,-1.2476660833432793,-0.402,0.244
113,House,15410,"DeFAZIO, Peter Anthony",100,-1.5684966361718256,-1.567700042315535,0.07540283420002211,-1.7179287077995045,-1.4242628562852488,-0.427,-0.002
113,House,15431,"LEWIS, John R.",100,-2.118745110313795,-2.117760151565678,0.09623724043445399,-2.308539304465755,-1.9311830268198893,-0.589,-0.221
113,House,15438,"PRICE, David Eugene",100,-1.5786690456534866,-1.57778364536149,0.074869756923876,-1.7285204810530428,-1.4345407524686227,-0.343,-0.03
113,House,15444,"SLAUGHTER, Louise McIntosh",100,-1.8658498233840302,-1.8610784982178434,0.10765322732080608,-2.0950902197697627,-1.6671003840845833,-0.465,-0.104
113,House,15445,"SMITH, Lamar Seeligson",200,1.4046490450178077,1.404407130487527,0.06621933130644862,1.275280369195671,1.5344783526427357,0.425,0.061
113,House,15446,"UPTON, Frederick Stephen",200,1.019089833796023,1.0192319400944738,0.06290048328398853,0.8951980049148262,1.1421436522582604,0.323,-0.36
113,House,15448,"PELOSI, Nancy",100,-1.742086282935308,-1.7410116133352815,0.08190399294297919,-1.9029645805212911,-1.584624336735688,-0.49,-0.205
113,House,15454,"PALLONE, Frank, Jr.",100,-2.110395066953027,-2.1093810271230806,0.09074055109946037,-2.2905328993886878,-1.9310335351236392,-0.404,-0.169
113,House,15455,"DUNCAN, John J., Jr.",200,1.5361030182374162,1.536554509036788,0.0744428579391496,1.389625219715236,1.679872871755451,0.604,-0.476
113,House,15603,"ENGEL, Eliot Lance",100,-1.5550422509378472,-1.5537572198290632,0.07435543159129428,-1.7039828125874055,-1.4127189533782896,-0.408,-0.093
113,House,15612,"LOWEY, Nita M.",100,-1.4602147211298238,-1.45953657645386,0.068739727234722,-1.5962925695826604,-1.329532422660212,-0.389,-0.152
113,House,15613,"McDERMOTT, James A.",100,-2.2592721256766914,-2.2595499048662475,0.08996946836171198,-2.434806166889816,-2.081992464167181,-0.666,-0.197
113,House,15616,"NEAL, Richard Edmund",100,-1.7610878880394003,-1.7605201606101577,0.085793386724931,-1.9317490033015468,-1.5949336495774662,-0.417,-0.105
113,House,15621,"ROHRABACHER, Dana",200,1.7666916488786477,1.767515588031127,0.07209155104682209,1.6233147573664557,1.9049367833392803,0.626,-0.417
113,House,15634,"ROS-LEHTINEN, Ileana",200,0.7270302481189438,0.7274156278385185,0.05810705182955912,0.6131781777211317,0.8395345159457209,0.244,-0.225
113,House,20103,"HONDA, Mike",100,-2.1027079881764763,-2.1024281140436654,0.0917790777068161,-2.282359789840854,-1.9233885628935596,-0.529,-0.482
113,House,20104,"SCHIFF, Adam",100,-1.6202098175078081,-1.6193929508083094,0.07569484599172926,-1.7707514596585998,-1.4739683461804327,-0.35,-0.133
113,House,20107,"ISSA, Darrell",200,1.2498691060409162,1.250639302627394,0.06582074853754769,1.1218616093266471,1.3782391215028116,0.496,-0.046
113,House,20108,"DAVIS, Susan A.",100,-1.5013286659057572,-1.5001707173590757,0.07063101584921216,-1.6421505730028725,-1.3653861398655014,-0.343,-0.103
113,House,20110,"MILLER, Jefferson B. (Jeff)",200,1.4914882706214072,1.4919380907787925,0.06647680754657925,1.360167517124197,1.620755863661926,0.633,0.155
113,House,20111,"CRENSHAW, Ander",200,0.8968267931712341,0.8967341615918826,0.06220788447206342,0.7741201645793236,1.0186930850617126,0.333,0.337
113,House,20119,"LYNCH, Stephen F.",100,-1.3262625647557678,-1.325740962029929,0.06591569576735605,-1.458005541801446,-1.1988633809918743,-0.349,0.04
113,House,20120,"ROGERS, Mike",200,1.1218996527158134,1.1225412627734919,0.06447320028064148,0.9949069254618085,1.2485925330560352,0.4,0.098
113,House,20122,"McCOLLUM, Betty",100,-1.5488867598472542,-1.5482835592464577,0.07592202752254924,-1.6997759689068637,-1.4010769625908979,-0.417,-0.185
113,House,20124,"GRAVES, Samuel",200,1.280689614631998,1.2806644711343025,0.06708432197141352,1.1502925710885659,1.413694633498111,0.443,0.194
113,House,20129,"ISRAEL, Steve",100,-1.393555433495803,-1.392610672190132,0.06789485768112259,-1.5281862476896242,-1.2610427918809883,-0.334,-0.051
113,House,20130,"TIBERI, Patrick (Pat)",200,1.1036921657373029,1.1034091746291064,0.06405895740421486,0.9796160691626934,1.2293190650987207,0.386,-0.026
113,House,20134,"SHUSTER, William (Bill)",200,1.1191099581437234,1.1190470779813897,0.06431832950301176,0.9935452917106695,1.2445749018168821,0.374,0.323
113,House,20136,"LANGEVIN, James",100,-1.437019878711941,-1.4362575781840743,0.06948828545561861,-1.5735433202740516,-1.3022190803229419,-0.375,0.114
113,House,20138,"WILSON, Addison Graves (Joe)",200,1.512884310306565,1.512959495916567,0.06887021443864669,1.377850723018137,1.6471769961197937,0.531,0.139
113,House,20139,"CULBERSON, John",200,1.1443079415608453,1.144504817178956,0.06457536562201366,1.0170166478293974,1.2703315404256035,0.503,0.366
113,House,20140,"MATHESON, James David (Jim)",100,-0.2268015825022022,-0.22667793862278468,0.04155024306623036,-0.30894187193339095,-0.14762996287981217,-0.115,0.546
113,House,20143,"FORBES, J. Randy",200,1.0771313189682448,1.077396498434803,0.06364873070366169,0.9531869610014603,1.2013188266715533,0.407,0.218
113,House,20144,"CANTOR, Eric",200,1.2054281138651344,1.20566256265983,0.06502704364530563,1.076608019833896,1.3308117688915537,0.518,0.191
113,House,20145,"LARSEN, Richard Ray (Rick)",100,-1.2951739719101016,-1.294610903796689,0.06275224959275369,-1.4197739946123384,-1.1737416085254433,-0.365,0.186
113,House,20146,"CAPITO, Shelley Moore",200,0.8702034456550767,0.8699511104675224,0.061605676764603906,0.7487875582350161,0.9922236379193714,0.274,0.093
113,House,20147,"CLAY, William Lacy, Jr.",100,-1.6646602602155571,-1.6637084395706596,0.08511913194115267,-1.8337093377786502,-1.5012568424186818,-0.481,-0.078
113,House,20300,"BONNER, Jr., Josiah Robins (Jo)",200,1.0284304152325912,1.0281486347211075,0.08951311156966085,0.8557920669268114,1.2043948439923395,0.367,0.513
113,House,20301,"ROGERS, Mike Dennis",200,1.3084379559335726,1.3084616607684585,0.06782340528315471,1.1749072418500377,1.4399449286650206,0.36,0.463
113,House,20304,"FRANKS, Trent",200,1.7628056435999773,1.7635353453425282,0.06543942686920162,1.6309288506105744,1.889350080090232,0.749,0.087
113,House,20305,"GRIJALVA, Raúl M.",100,-2.4052826744376326,-2.40632687049518,0.0946185260125777,-2.588942420122464,-2.2157736444948193,-0.598,-0.256
113,House,20307,"NUNES, Devin",200,1.0729609284879302,1.0731136296228534,0.06419189147533746,0.9473412756534625,1.1978163039237015,0.45,0.223
113,House,20310,"SÁNCHEZ, Linda T.",100,-1.9643679235362361,-1.9643596114552209,0.08746805753898121,-2.1378140088536544,-1.7968496627162667,-0.507,-0.137
113,House,20316,"DIAZ-BALART, Mario",200,0.7130838250772457,0.7128391757493322,0.05662878332411017,0.6009409062277262,0.8230125459144633,0.282,0.129
113,House,20319,"GINGREY, Phil",200,1.6880948317911315,1.6886879374191137,0.06912232692960477,1.5515722469664721,1.8208342230053434,0.561,0.272
113,House,20321,"SCOTT, David",100,-1.196477006131588,-1.1964992999787798,0.05951884763246002,-1.3143370410025366,-1.0816348984182813,-0.302,0.165
113,House,20325,"KING, Steve",200,1.5485907009087112,1.5494657576268154,0.06813514617592616,1.4132334841668275,1.681143215195593,0.613,0.171
113,House,20328,"MICHAUD, Michael H.",100,-1.204982050469281,-1.2041238477433052,0.05934257619464416,-1.3248349988620687,-1.0906234286415646,-0.283,-0.071
113,House,20329,"RUPPERSBERGER, C. A. (Dutch)",100,-1.1409101704832816,-1.1405301089731763,0.058190495483731376,-1.2566020713760333,-1.027107526275141,-0.295,0.131
113,House,20330,"VAN HOLLEN, Christopher",100,-1.7247174849275126,-1.7242059024731573,0.07849154745015083,-1.878704648508474,-1.5737046978676594,-0.391,-0.208
113,House,20331,"MILLER, Candice S.",200,1.3084842965205237,1.3089030793681165,0.06620480407322915,1.1773297197397716,1.4388160756723782,0.343,-0.001
113,House,20333,"KLINE, John",200,1.251504520569348,1.2522105526416183,0.06387776500974353,1.1262839881339681,1.376168829690827,0.49,0.154
113,House,20336,"GARRETT, Scott",200,1.7818286422002168,1.782687538793904,0.06559697921742877,1.6513312152887918,1.9076324135311076,0.688,-0.243
113,House,20337,"PEARCE, Stevan",200,1.2550226206630521,1.2549293593186777,0.06600722093605813,1.125688345397739,1.3830987195413789,0.472,0.064
113,House,20338,"BISHOP, Timothy H.",100,-1.2754829924246023,-1.2751121271809462,0.06207256143371655,-1.3991405042613156,-1.1552135757433584,-0.338,-0.05
113,House,20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",100,-1.4128144049899751,-1.4118811011037065,0.06797394446779113,-1.5499258056175473,-1.2826486318381525,-0.404,0.184
113,House,20342,"TURNER, Michael R.",200,0.8165945112431321,0.8165995417034332,0.05915072973525296,0.7001625962826333,0.9327837617034896,0.275,0.217
113,House,20343,"RYAN, Timothy J.",100,-1.356359078908286,-1.3556601273487732,0.0681712350407337,-1.4905228568509938,-1.2245547869043152,-0.402,0.208
113,House,20344,"COLE, Tom",200,0.8989594679216439,0.8982780000563383,0.06225295171601637,0.7772206366591345,1.0224523066378939,0.329,0.37
113,House,20345,"GERLACH, Jim",200,0.7256265614164326,0.7259006710180149,0.056639478402697466,0.615374406404346,0.8365059244062343,0.221,-0.107
113,House,20346,"MURPHY, Timothy",200,1.06680440046882,1.0675441569274342,0.06306418482043638,0.9434119465460445,1.1899671313890139,0.258,0.198
113,House,20351,"BLACKBURN, Marsha",200,1.5556807748135542,1.5553395946138213,0.06879753605204647,1.4182857828743243,1.6900248212641247,0.627,0.152
113,House,20352,"HENSARLING, Jeb",200,1.6540335557498016,1.6545788501239238,0.06635925461608497,1.5223032044130207,1.7839941773500516,0.703,0.04
113,House,20353,"NEUGEBAUER, Randy",200,1.692771808721783,1.6939769080207083,0.0659517549011143,1.5599690018069807,1.820838059645697,0.628,0.322
113,House,20355,"BURGESS, Michael C.",200,1.5887270611039752,1.5895329555090623,0.0685642269700133,1.4525153898816945,1.7199389864399055,0.574,-0.201
113,House,20356,"CARTER, John R.",200,1.2465304741592025,1.2468136428432286,0.06405638060710056,1.118514582902493,1.3719082259357407,0.481,0.584
113,House,20357,"BISHOP, Robert (Rob)",200,1.5276067537656317,1.5274245900480707,0.06894563690257109,1.3928570552203587,1.6628299695534596,0.537,0.105
113,House,20501,"COSTA, Jim",100,-0.47074587105809007,-0.47067682992817833,0.04336495937171654,-0.5577385249821935,-0.3876838163586475,-0.193,0.456
113,House,20504,"WASSERMAN SCHULTZ, Debbie",100,-1.5174663529039951,-1.5162541839095665,0.07524654851848714,-1.6657640673743652,-1.3714170263574517,-0.42,0.08
113,House,20505,"PRICE, Tom",200,1.6244834354694622,1.6250070418240554,0.0680631791329268,1.4884609784584453,1.756539530483705,0.644,-0.073
113,House,20506,"WESTMORELAND, Lynn A.",200,1.7321684013404208,1.733171612473107,0.07131200996372807,1.5885115726816836,1.8684679184861868,0.672,0.189
113,House,20507,"BARROW, John",100,-0.3048501410518231,-0.3045351077526954,0.04191108221373065,-0.3874139140196675,-0.22475090806419107,-0.119,0.46
113,House,20508,"LIPINSKI, Daniel",100,-0.7806597579045051,-0.7804006375914566,0.04671930689563,-0.8733030404032266,-0.6896700211153628,-0.227,0.176
113,House,20514,"BOUSTANY, Charles W.",200,1.1715843070970688,1.1717218870396358,0.0631287240642394,1.0477069653236262,1.2951078365578141,0.392,0.308
113,House,20517,"CLEAVER, Emanuel, II",100,-1.5624858236195278,-1.5610483398578336,0.07736013847241831,-1.7177043961787222,-1.4152488779246064,-0.453,0.017
113,House,20518,"FORTENBERRY, Jeff",200,0.8201263149561494,0.8202681093894475,0.05994667971878746,0.7026883729310456,0.9377310357465661,0.304,-0.061
113,House,20519,"HIGGINS, Brian",100,-1.5319267008801956,-1.5316288330722165,0.07203920862668789,-1.6757577026018862,-1.392513511488727,-0.348,-0.033
113,House,20521,"FOXX, Virginia Ann",200,1.6646164121786107,1.6650586129696803,0.06854070514606973,1.5298601791304285,1.79794659901567,0.627,0.149
113,House,20522,"McHENRY, Patrick T.",200,1.4567822204617087,1.4579295607746832,0.0671720876532944,1.3247648633345692,1.5875327176905618,0.536,0.106
113,House,20524,"FITZPATRICK, Michael G.",200,0.47551553630992865,0.4755902623884808,0.04853461726092058,0.3805468002849721,0.5695655134592771,0.202,-0.186
113,House,20525,"SCHWARTZ, Allyson Y.",100,-1.434077823231677,-1.43286127854914,0.07124339830501547,-1.5759615049574578,-1.2959558965288218,-0.343,-0.008
113,House,20526,"DENT, Charles W.",200,0.6949950489055494,0.6950300066355274,0.05539026662631916,0.5846099333336318,0.8027682315177723,0.244,-0.085
